CHUNK,TIPO,PREGUNTA,RESPUESTA
cincel punto sds max 600mm de la marca makita del area de herramientas para los accesorios para herramientas electricas de la linea cinceles y brocas de rotomartillo de procedencia nacional al precio de 105.9 soles,PRODUCTO,,
Su duración dependerá de las condiciones de uso y de trabajo.,OBSERVACIONES,,
"altura del producto 165.00 cm, ancho del producto 120.00 cm, profundidad del producto 3.00 cm, volumen del producto 59400, ean 2000001116241, medidas 120.00x3.00x165.00, tipo de producto persiana, modelo pvc, color beige, material pvc, garantía 1 año, procedencia importado, país de origen china",FICHA,,
"Para fijar o soltar tornillos Pozidriv. Ideal para herramientas con 1/4"" de vástago. PZ3.",CARACTERISTICAS,,
"canaleta cerrada 40x25 2mt blanco de la marca mutlusan del area de electricidad para los tuberias, canaletas y conexiones de la linea canaletas de procedencia nacional al precio de 9.9 soles",PRODUCTO,,
Facil Armado,RECOMENDACIONES,,
Cantidad de carga: 4800 piezas/20GP 10240 piezas/40NOR 12000 piezas/40HQ.,CARACTERISTICAS,,
"caja empotrar rectangular 106x71x62mm de la marca bticino del area de electricidad para los tuberias, canaletas y conexiones de la linea caja/acces p/tuberia de procedencia nacional al precio de 3.9 soles",PRODUCTO,,
"Su instalación puede ser manual o con maquina, teniendo las herramientas adecuadas, usar el pegamento adecuado (Terochap).Normativa ISO 7619-1 (dureza), ISO 1183 (densidad), ISO 527-2 (resistencia a la rotura) e ISO 105-A02 (estabilidad a la luz).",OBSERVACIONES,,
"Promart, cuenta con una gama completa de productos innovadores que ofrecen soluciones específicas para la limpieza de vehículos, además de aditivos automotrices; brindando excelencia en la calidad y garantía.Los protectores de Sonax (interiores), limpian y cuidan todas las partes de plástico en el interior del coche. Antiestático, anti-polvo y protectivo. Confiere brillo y frescura para madera y plástico. Sin silicona.",DESCRIPCION,,
"Limpie bien su piso, Aplique la cera y deje secar por 15 minutos",RECOMENDACIONES,,
"Leer la indicaciones o instrucciones del producto para una correcta instalación. Colocar sobre superficie limpia, nivelada y seca.  Limpiar periódicamente para evitar la adhesión de sustancias indeseadas. Limpiar temporal y delicadamente, para remover sustancias indeseadas. Uso de guantes para su instalación. Elegir el producto correcto según el ambiente a utilizar. Colocar sobre superficie lisa. Elegir el producto con el transito adecuado según el uso que le vaya a dar. Verificar antes de instalar que el producto sea del mismo tono y formato. Para su instalación adquirir un 10% a 20% adicional, según su diseño a instalar, y evitar faltantes.",RECOMENDACIONES,,
"altura del producto 14.78 cm, ancho del producto 8.99 cm, profundidad del producto 4.67 cm, volumen del producto 620.513174, ean 7891009883335, medidas 8.99x4.67x14.78, tipo de producto punta, modelo 729, color gris, material carburo, garantía 6 meses, procedencia nacional, país de origen alemania",FICHA,,
"Congeladora Sole pone el control en tus manos, asegurando una refrigeración óptima de tus alimentos. Disfruta de lo más nuevo que Promart.pe trae para ti.",DESCRIPCION,,
"Estilo clásico. De pedestal a piso. Disponible para válvula de 4"" y 8"". Monomando.",CARACTERISTICAS,,
tobogán acuático piscina gigante de la marca bestway del area de jardin para los productos para piscinas de la linea flotadores y accesorios de procedencia nacional al precio de 249.9 soles,PRODUCTO,,
Ajustar el vaso de manera correcta.,RECOMENDACIONES,,
toallero barra 60cm buzios de la marca italgrif del area de baños para los organizacion de baño de la linea sets adosados de procedencia nacional al precio de 133.9 soles,PRODUCTO,,
"La Caja de herramientas LS-BOXX 306 de Bosch tiene un nuevo diseño, ahora mucho más práctico y asequible. Viene con dos gavetas que son ideales para organizar y transportar herramientas y accesorios de una forma más fácil y práctica. Es súper robusta, está fabricada en plástico ABS para soportar los impactos del día a día y es resistente al agua. Tiene sistema de clic que permite encajar una LS-BOXX en otra del mismo modelo, su sistema exclusivo Clik & Go permite una separación rápida y conexión entre cajas en un solo clic. Cuenta con 3 asas de transporte, una frontal, otra lateral y un asa en la parte superior, ideales para manejar y transportar la caja con comodidad y facilidad en cualquier ambiente de trabajo. Puede cargar hasta 25 kg. Cuenta con 2 años de garantía Bosch.",DESCRIPCION,,
"Taper de 18x18x6 cm disponible en colores rojo y celeste, ideal para almacenar alimentos con seguridad y estilo.",CARACTERISTICAS,,
maquina hacer helado de fruta bffm024 n de la marca blanik del area de electro hogar para los electrodomesticos de la linea pequeños electrodomesticos de procedencia nacional al precio de 149.0 soles,PRODUCTO,,
Limpiar con paño seco. Seguir las instrucciones de uso.,RECOMENDACIONES,,
jgo llave mixta de carraca 8p de la marca bahco del area de herramientas para los herramientas de mano de la linea alicates y herramientas de corte de procedencia nacional al precio de 871.0 soles,PRODUCTO,,
maceta zafiro 17 blanca de la marca mestiza del area de jardin para los deco jardin de la linea macetas de procedencia nacional al precio de 44.9 soles,PRODUCTO,,
Fertilizante elaborado con una gran fórmula para nutrir tus cultivos y ayudarlos a crecer rápidamente.,DESCRIPCION,,
piso catania 60x60 1.44m2 de la marca orange del area de pisos y revestimientos para los pisos lisos de la linea gress liso de procedencia importado al precio de 50.25 soles,PRODUCTO,,
individual donughts pistacho de la marca dpm del area de cocina para los menaje de la linea textil e individuales de procedencia nacional al precio de 9.5 soles,PRODUCTO,,
Colocar en superficies planas. Realizar una conexión adecuada para un correcto drenaje del agua.,RECOMENDACIONES,,
90 días de garantía legal contra vicios o defectos de fabricación.,OBSERVACIONES,,
Diseñados y fabricados para ser montados de forma fácil y rápida. Traslados fáciles gracias a sus 4 ruedas giratorias.,DESCRIPCION,,
"acabado brillante, altura del producto 30.00 cm, ancho del producto 60.00 cm, profundidad del producto 0.96 cm, volumen del producto 1728, diametro del producto 0, ean 2000001535134, medidas 60.00x0.96x30.00, tipo de producto revestimiento, modelo barnaby, color marrón, material cerámica, garantía 3 años, procedencia nacional, país de origen china",FICHA,,
Dimensiones métricas. Diseño de vástago en forma de U patentado. Mejor accesibilidad gracias a una cabeza más fina con una boca abierta angulada de 15°. Marcado más grande y bi-direccional de los tamaños que facilita la identificación. Disponible en estuche de plástico negro. Mayor vida útil de tuercas y tornillos con el perfil Dynamic Profile de 12 puntos. Acabado micromate cromado para una superficie de gran calidad. Acero aleado de alto rendimiento. Diseño de vástago en forma de U patentado para un uso cómodo. Mejor accesibilidad gracias a una cabeza más fina con una boca abierta angulada de 15°. Mejora del agarre y el espacio para los nudillos con la boca cerrada angulada de 15°. Reducción del desgaste del fijador con el perfil Dynamic Profile de 12 puntos. Lectura e identificación optimizadas con un marcado nítido. Permite acceder fácilmente a lugares difíciles. Disfruta de lo más nuevo que Promart.pe trae para ti.,DESCRIPCION,,
"volumen del producto 0, ean 8005543573693, tipo de producto video, modelo 7"" manlibr 4h, color blanco, material zamak, garantía 1 año, procedencia nacional, país de origen italia",FICHA,,
"Rectas. De sección circular, con resaltes Hi-bond de alta adherencia con el concreto.",CARACTERISTICAS,,
"profundidad del producto 30.00 m, volumen del producto 0, ean 2000003550463, tipo de producto cinta, modelo no aplica, color amarillo, material plástico, garantía 06 meses por defectos de fabricación, procedencia nacional",FICHA,,
inflable papa noel subiendo árbol con perro 180cm de la marca orange del area de tendencias para los colecciones de la linea decoracion de procedencia importado al precio de 399.9 soles,PRODUCTO,,
Producto oxidable,OBSERVACIONES,,
"Cubrir ojos, boca y nariz al momento de su uso. Utilizar guantes.",RECOMENDACIONES,,
"altura del producto 19.00 cm, ancho del producto 26.00 cm, profundidad del producto 7.00 cm, volumen del producto 3458, ean 1665911174135, medidas 26.00x7.00x19.00, tipo de producto taladro, modelo gsb 16 re, color azul, material poliamida, garantía 2 años, procedencia nacional, país de origen alemania",FICHA,,
"acabado cromado, altura del producto 29.10 cm, ancho del producto 10.40 cm, profundidad del producto 25.00 cm, volumen del producto 7566, diametro del producto 0, ean 7750575094623, medidas 10.40x25.00x29.10, tipo de producto mezcladora, modelo tempra, color negro, material bronce, garantía de por vida, procedencia nacional, país de origen china",FICHA,,
"volumen del producto 0, ean 7751195011076, tipo de producto unión, modelo 934514, color gris, material pvc, garantía de por vida, procedencia nacional",FICHA,,
piso porcelanato pulido marfil ind 60x60 cm 1.44m2 de la marca millennium tiles del area de pisos y revestimientos para los pisos lisos de la linea porcelanato liso de procedencia importado al precio de 31.54 soles,PRODUCTO,,
"Accesorio en PPR cuenta con las normas TS 9937, TSEN ISO 15874, DIN 8077, DIN 8078. El accesorio en PPR tiene una vida útil mínima de 50 años cuando se utilizan bajo valores adecuados de trabajo y temperatura.",OBSERVACIONES,,
"Protección para el borde de las paredes. Brinda mejor presentación visual entre el piso y la pared. Colocar el producto hacia el borde la pared, pegarlo con un pegamento en polvo o pasta.",CARACTERISTICAS,,
Disfrutemos el otoño en nuestra casa con la tendencia Aire Nórdico que Promart trae para ti.Los colores nórdicos son muy suaves y dan mucha calma y tranquilidad a los ambientes.Guarda la ropa sucia en esta bolsa de lavandería de colores sobrios inspirada en diseños escandinavos.,DESCRIPCION,,
"tamaño del producto grande, altura del producto 500.00 cm, volumen del producto 0, diametro del producto 3.30 cm, ean 2000001243008, tipo de producto tubo, modelo simple presión, color gris, material pvc-u, garantía por defecto de fabricación, procedencia nacional, país de origen perú",FICHA,,
"altura del producto 22.90 cm, ancho del producto 6.30 cm, profundidad del producto 19.00 cm, volumen del producto 2741.13, diametro del producto 0, ean 4059952645629, medidas 6.30x19.00x22.90, tipo de producto taladro, modelo gsb 18v-50, color azul, material metal/poliamida, garantía 2 años, procedencia nacional, país de origen malasia",FICHA,,
No incluye base,OBSERVACIONES,,
"altura del producto 3.00 cm, ancho del producto 11.50 cm, profundidad del producto 11.50 cm, volumen del producto 396.75, ean 2000001314234, medidas 11.50x11.50x3.00, tipo de producto spot, modelo p/caja octogonal luz amarilla, color blanco, material aluminio/policarbonato, garantía 1 año, procedencia nacional, país de origen perú",FICHA,,
"acero inox. varilla en l 12,5mm x 2,50m brillante de la marca atrim del area de pisos y revestimientos para los cortadoras y accesorios de la linea cubrejuntas de procedencia nacional al precio de 79.9 soles",PRODUCTO,,
"Una misma lámpara, dos funciones. Iluminación general y repelente. Cambia de color con cada encendido/apagado. 87% de ahorro, comparado con una lámpara incandescente.",DESCRIPCION,,
"La colgante Led Farsala está realizada con cinco pantallas de cristal ahumado en color negro-transparente (fumé), combinadas con una pantalla interior de gránulo transparente. El gran dosel redondo de metal niquelado completa hábilmente el aspecto elegante de la colgante. Gracias a la disposición helicoidal de los colgantes en el dosel, la colgante se adapta especialmente a los interiores modernos y ofrece una iluminación especial en el salón o en el comedor por encima de la mesa. Las bombillas LED G9 están incluidas y emiten una agradable luz blanca cálida.",CARACTERISTICAS,,
Ideal para puertas con aperturas derechas e izquierdas.,RECOMENDACIONES,,
Para sentarse y sirve como almacenamiento tambien,CARACTERISTICAS,,
"altura del producto 31 cm, ancho del producto 152 cm, profundidad del producto 203 cm, volumen del producto 956536, ean 2000001643976, medidas 152x203x31, tipo de producto colchón, modelo royal prince, color beige, material tela tejida de punto/acero al carbono, garantía 10 años, procedencia nacional, país de origen perú",FICHA,,
Batería y cargador disponibles por separado.,OBSERVACIONES,,
Planta Semisombra Cactus Navideño # B4 Colores Mixtos. Disfruta de lo más nuevo que Promart.pe trae para ti.,DESCRIPCION,,
